Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
1,7,3,DL,0.0,0.0,125,749,9,13,-17.0
1,2,5,F9,0.0,0.0,145,895,9,30,42.0
1,4,7,WN,0.0,0.0,160,879,7,45,-9.0
1,5,1,EV,0.0,0.0,81,433,14,54,-8.0
1,7,3,AA,0.0,0.51004702864472,71,247,11,9,-8.0
1,2,5,UA,0.0,0.0,107,550,22,40,15.0
1,6,2,OO,0.0,0.0,219,1535,10,10,46.0
1,5,1,WN,0.0,0.0,110,587,11,45,6.0
1,1,4,WN,0.0,0.0,140,986,10,10,-7.0
1,5,1,AA,0.5535870516185477,0.0,230,1464,19,0,72.0
1,4,7,VX,0.0,0.0,200,1476,7,20,2.0
1,6,2,EV,0.6091626479614204,0.5833333333333334,105,632,13,25,19.0
1,3,6,MQ,0.0,0.51004702864472,80,304,9,20,9.0
1,5,1,UA,0.0,0.5669613974552512,261,1846,13,52,-15.0
1,2,5,EV,0.5655172413793104,0.5669613974552512,51,108,16,29,20.0
1,2,5,MQ,0.5535870516185477,0.0,88,500,20,15,164.0
1,6,2,EV,0.0,0.0,65,153,18,50,-4.0
1,6,2,OO,0.6363636363636364,0.0,95,304,14,2,11.0
1,3,6,AA,0.5535870516185477,0.0,160,1119,17,5,35.0
1,2,5,WN,0.0,0.0,65,236,10,45,22.0
1,5,1,WN,0.0,0.0,130,872,12,50,-9.0
1,2,5,AA,0.0,0.0,80,338,15,0,6.0
1,5,1,UA,0.0,0.0,248,1956,7,25,-16.0
1,2,5,OO,0.0,0.0,70,257,17,0,-9.0
1,6,2,WN,0.0,0.0,205,1136,7,5,1.0
1,5,1,B6,0.5182724252491694,0.0,375,2475,11,20,3.0
1,3,6,DL,0.0,0.5191489361702127,222,1282,19,10,17.0
1,1,4,EV,0.0,0.0,175,926,17,0,2.0
1,1,4,DL,0.0,0.0,123,813,12,12,-16.0
1,4,7,WN,0.0,0.0,65,296,10,10,-6.0
1,2,5,AA,0.5182724252491694,0.0,185,944,7,0,-5.0
1,3,6,DL,0.0,0.0,119,547,12,59,-13.0
1,2,5,WN,0.0,0.0,145,971,10,20,61.0
1,6,2,OO,0.6091626479614204,0.5460992907801419,185,1041,20,20,-4.0
1,4,7,WN,0.0,0.5013150973172015,135,680,11,30,5.0
1,1,4,AA,0.5535870516185477,0.0,163,1121,15,15,8.0
1,6,2,US,0.0,0.0,87,337,6,55,15.0
1,2,5,AA,0.6091626479614204,0.0,185,1197,8,0,-14.0
1,4,7,EV,0.0,0.0,122,554,17,15,45.0
1,3,6,US,0.6024960169941582,0.0,109,602,12,20,9.0
1,1,4,NK,0.0,0.0,184,1237,7,0,10.0
1,2,5,DL,0.5222222222222223,0.0,65,151,17,39,0.0
1,1,4,AA,0.5535870516185477,0.0,60,190,18,5,25.0
1,5,1,US,0.0,0.0,71,304,10,0,0.0
1,1,4,B6,0.5182724252491694,0.0,191,1041,7,40,-10.0
1,6,2,EV,0.5555555555555556,0.5669613974552512,91,398,6,2,20.0
1,3,6,WN,0.0,0.5013150973172015,150,883,10,40,-15.0
1,7,3,WN,0.5356359649122807,0.0,90,228,9,15,24.0
1,6,2,HA,0.0,0.0,44,163,14,53,0.0
1,2,5,WN,0.5681016231474947,0.0,125,838,13,25,-20.0
1,6,2,UA,0.0,0.5013150973172015,281,1605,18,29,68.0
1,2,5,B6,0.0,0.0,90,427,20,5,22.0
1,1,4,DL,0.0,0.5909090909090909,168,1183,6,30,-3.0
1,7,3,MQ,0.0,0.51004702864472,89,351,6,21,10.0
1,3,6,AA,0.6091626479614204,0.5909090909090909,125,733,18,20,45.0
1,3,6,US,0.0,0.0,347,2282,18,25,11.0
1,3,6,AA,0.0,0.51004702864472,200,1431,11,55,29.0
1,4,7,AS,0.0,0.0,60,224,16,0,3.0
1,5,1,B6,0.0,0.0,115,496,12,32,6.0
1,1,4,DL,0.5444444444444444,0.0,118,503,9,25,-20.0
1,1,4,AA,0.5535870516185477,0.0,120,731,10,5,12.0
1,1,4,UA,0.0,0.5669613974552512,237,1726,11,15,-13.0
1,4,7,DL,0.0,0.0,140,689,9,20,-1.0
1,6,2,MQ,0.0,0.51004702864472,182,925,17,28,-5.0
1,5,1,F9,0.0,0.5013150973172015,251,1546,21,30,45.0
1,2,5,OO,0.5535870516185477,0.5013150973172015,128,641,13,28,43.0
1,3,6,MQ,0.6944444444444444,0.5669613974552512,70,139,16,10,31.0
1,2,5,DL,0.0,0.0,62,214,22,0,-11.0
1,2,5,OO,0.0,0.5,76,255,11,14,7.0
1,5,1,AA,0.5535870516185477,0.0,85,432,13,45,-1.0
1,3,6,US,0.0,0.0,186,1009,8,5,10.0
1,5,1,DL,0.0,0.0,74,240,11,50,-17.0
1,4,7,NK,0.5535870516185477,0.0,162,1217,13,42,7.0
1,5,1,AS,0.5254237288135594,0.0,150,909,14,10,-23.0
1,3,6,NK,0.0,0.5669613974552512,92,334,18,50,22.0
1,1,4,AA,0.0,0.51004702864472,200,1119,16,50,18.0
1,2,5,DL,0.0,0.0,112,581,17,0,-11.0
1,3,6,WN,0.5788461538461539,0.0,165,1066,17,5,18.0
1,4,7,UA,0.6024960169941582,0.0,114,602,11,20,16.0
1,6,2,WN,0.0,0.0,90,472,19,55,-18.0
1,4,7,OO,0.0,0.0,154,843,13,50,-11.0
1,6,2,OO,0.0,0.0,104,429,6,25,-10.0
1,5,1,EV,0.0,0.0,54,164,10,30,10.0
1,1,4,OO,0.0,0.0,130,737,12,27,-4.0
1,5,1,WN,0.6024960169941582,0.0,115,680,11,15,0.0
1,5,1,HA,0.0,0.0,365,2614,10,0,-7.0
1,4,7,UA,0.0,0.0,310,2398,7,25,-5.0
1,3,6,MQ,0.5535870516185477,0.5714285714285714,108,624,7,0,-14.0
1,5,1,DL,0.0,0.0,91,321,6,0,-17.0
1,6,2,WN,0.0,0.5013150973172015,110,602,12,25,13.0
1,3,6,AS,0.0,0.0,355,2688,14,25,-26.0
1,5,1,B6,0.0,0.0,390,2602,16,10,3.0
1,3,6,EV,0.0,0.0,110,500,9,56,13.0
1,3,6,OO,0.5277777777777778,0.5013150973172015,134,637,9,0,-5.0
1,5,1,WN,0.5681016231474947,0.0,70,251,7,45,8.0
1,2,5,UA,0.0,0.0,220,1346,12,22,-24.0
1,3,6,DL,0.0,0.0,113,626,18,17,-4.0
1,6,2,F9,0.5356359649122807,0.5013150973172015,190,1123,19,40,-3.0
1,7,3,WN,0.5681016231474947,0.0,235,1444,10,40,-21.0
1,5,1,F9,0.6024960169941582,0.51004702864472,110,641,6,30,-11.0
1,3,6,US,0.0,0.0,117,590,7,50,-7.0
1,1,4,MQ,0.0,0.0,95,425,12,55,-14.0
1,4,7,AA,0.0,0.0,270,2174,15,0,-5.0
1,5,1,WN,0.6024960169941582,0.0,125,770,6,0,-3.0
1,3,6,WN,0.0,0.0,85,447,15,50,0.0
1,3,6,HA,0.0,0.0,52,216,16,0,2.0
1,6,2,OO,0.6091626479614204,0.6912751677852349,180,1013,12,33,98.0
1,2,5,US,0.0,0.0,211,1670,23,30,5.0
1,7,3,AA,0.6091626479614204,0.51004702864472,155,802,6,30,-12.0
1,2,5,WN,0.0,0.0,65,333,18,0,30.0
1,6,2,WN,0.0,0.0,105,484,16,50,-10.0
1,4,7,WN,0.6024960169941582,0.0,85,541,17,20,73.0
1,3,6,DL,0.0,0.0,101,547,21,45,-17.0
1,2,5,EV,0.0,0.0,89,448,8,55,-1.0
1,5,1,WN,0.0,0.0,75,277,18,20,32.0
1,2,5,EV,0.5671476137624861,0.0,132,544,12,5,-24.0
1,2,5,US,0.0,0.5669613974552512,193,1440,1,20,-4.0
1,1,4,NK,0.0,0.5555555555555556,149,956,18,30,67.0
1,3,6,WN,0.0,0.0,85,404,20,0,61.0
1,6,2,US,0.5414123801220575,0.0,237,1605,9,45,117.0
1,3,6,F9,0.6024960169941582,0.0,112,602,9,25,-10.0
1,6,2,WN,0.5681016231474947,0.0,280,1750,6,10,-3.0
1,4,7,EV,0.0,0.0,105,534,5,40,25.0
1,1,4,DL,0.0,0.0,119,594,13,50,-9.0
1,2,5,WN,0.0,0.0,105,562,19,0,23.0
1,4,7,B6,0.0,0.0,139,899,20,59,-4.0
1,4,7,DL,0.0,0.0,124,594,14,45,-28.0
1,3,6,DL,0.0,0.0,162,1028,12,5,159.0
1,3,6,AA,0.6091626479614204,0.5909090909090909,120,733,8,30,16.0
1,3,6,US,0.0,0.0,170,1009,21,15,3.0
1,7,3,UA,0.0,0.0,335,2338,8,45,-6.0
1,6,2,WN,0.5788461538461539,0.5013150973172015,170,896,18,40,-3.0
1,3,6,US,0.0,0.0,85,328,7,45,-28.0
1,4,7,US,0.0,0.5669613974552512,131,599,11,40,4.0
1,2,5,HA,0.0,0.0,300,2355,13,20,162.0
1,2,5,MQ,0.6091626479614204,0.0,68,296,8,50,15.0
1,3,6,MQ,0.0,0.0,144,859,8,10,-4.0
1,6,2,B6,0.0,0.0,169,1011,12,40,15.0
1,1,4,OO,0.0,0.5669613974552512,108,466,18,32,88.0
1,4,7,UA,0.0,0.5013150973172015,288,1754,7,37,120.0
1,3,6,UA,0.0,0.0,57,140,5,25,442.0
1,5,1,EV,0.5714285714285714,0.5013150973172015,130,616,8,0,65.0
1,3,6,HA,0.0,0.0,45,201,16,23,59.0
1,3,6,US,0.0,0.0,73,255,11,10,-14.0
1,4,7,DL,0.5414123801220575,0.0,313,1927,7,0,-12.0
1,4,7,DL,0.0,0.0,95,444,15,0,2.0
1,2,5,AA,0.0,0.51004702864472,70,247,7,20,-11.0
1,3,6,DL,0.5182724252491694,0.0,329,1990,15,55,10.0
1,1,4,AA,0.5535870516185477,0.0,95,550,14,5,-5.0
1,3,6,B6,0.0,0.0,171,1188,8,55,13.0
1,6,2,EV,0.0,0.0,89,357,16,45,-23.0
1,7,3,DL,0.5414123801220575,0.0,148,666,10,15,-5.0
1,1,4,EV,0.6091626479614204,0.5135135135135135,56,173,17,1,-6.0
1,2,5,OO,0.0,0.0,50,109,18,25,-4.0
1,4,7,DL,0.0,0.0,154,794,11,48,-10.0
1,1,4,AA,0.0,0.5909090909090909,183,1096,17,0,-12.0
1,4,7,WN,0.0,0.0,85,425,6,35,1.0
1,5,1,DL,0.0,0.0,78,270,15,45,-20.0
1,5,1,US,0.0,0.0,162,1020,18,0,10.0
1,4,7,WN,0.0,0.5013150973172015,140,775,16,35,20.0
1,4,7,UA,0.6091626479614204,0.0,179,1120,13,40,36.0
1,2,5,AS,0.0,0.0,37,93,6,40,2.0
1,4,7,DL,0.0,0.0,233,1399,7,0,102.0
1,6,2,WN,0.0,0.0,60,239,6,15,-4.0
1,4,7,UA,0.0,0.5455043859649122,154,937,11,28,54.0
1,4,7,AA,0.5535870516185477,0.0,180,1303,13,35,71.0
1,1,4,UA,0.0,0.0,378,2454,14,31,25.0
1,2,5,F9,0.0,0.5669613974552512,215,1514,1,10,1.0
1,7,3,WN,0.0,0.0,75,342,10,5,-10.0
1,2,5,DL,0.0,0.0,100,422,6,0,-6.0
1,6,2,B6,0.0,0.0,141,846,18,3,-4.0
1,7,3,VX,0.0,0.0,285,2342,10,15,4.0
1,3,6,DL,0.0,0.0,205,1276,11,20,-19.0
1,5,1,OO,0.0,0.0,113,588,10,22,-9.0
1,6,2,WN,0.0,0.0,55,237,12,15,61.0
1,4,7,F9,0.5444444444444444,0.6981132075471698,110,610,21,35,29.0
1,4,7,DL,0.0,0.0,130,874,6,0,2.0
1,7,3,DL,0.0,0.0,103,356,8,30,-21.0
1,3,6,EV,0.0,0.0,77,363,20,39,-2.0
1,3,6,EV,0.5535870516185477,0.0,115,772,11,35,99.0
1,2,5,US,0.0,0.0,157,993,19,30,-18.0
1,4,7,UA,0.6024960169941582,0.0,232,1754,23,20,149.0
1,4,7,WN,0.5414123801220575,0.0,130,675,10,50,45.0
1,5,1,DL,0.0,0.0,289,2248,11,52,11.0
1,2,5,OO,0.0,0.0,114,598,21,0,-10.0
1,5,1,WN,0.0,0.0,85,460,17,35,86.0
1,2,5,WN,0.0,0.0,135,719,12,30,4.0
1,2,5,DL,0.5414123801220575,0.0,135,666,11,30,-10.0
1,6,2,WN,0.0,0.0,65,251,11,0,8.0
1,4,7,US,0.5414123801220575,0.0,80,337,20,30,4.0
1,1,4,B6,0.5671476137624861,0.0,179,1035,7,31,-27.0
1,6,2,EV,0.0,0.5669613974552512,77,265,19,8,56.0
1,6,2,MQ,0.0,0.5909090909090909,96,431,15,30,97.0
1,2,5,US,0.0,0.0,165,912,20,25,19.0
1,3,6,WN,0.0,0.0,65,255,17,15,-3.0
1,3,6,EV,0.0,0.0,119,761,12,5,-7.0
1,1,4,AA,0.5535870516185477,0.0,150,985,7,0,-11.0
1,4,7,WN,0.0,0.5013150973172015,155,948,6,30,-20.0
1,1,4,AA,0.0,0.51004702864472,65,190,6,50,-15.0
1,1,4,MQ,0.0,0.51004702864472,65,282,16,50,22.0
1,2,5,WN,0.0,0.0,130,793,20,10,-15.0
1,3,6,DL,0.0,0.0,92,422,21,45,-5.0
1,1,4,DL,0.0,0.0,165,932,9,30,-24.0
1,2,5,DL,0.0,0.5909090909090909,172,1076,7,0,-9.0
1,5,1,B6,0.5182724252491694,0.0,380,2465,13,59,-3.0
1,6,2,UA,0.5671476137624861,0.5669613974552512,159,733,15,0,10.0
1,5,1,UA,0.0,0.0,190,1303,9,45,-14.0
1,4,7,DL,0.0,0.5460992907801419,179,1097,14,30,-12.0
1,7,3,EV,0.0,0.5455043859649122,164,1092,10,9,-18.0
1,1,4,AA,0.5535870516185477,0.0,200,1235,9,25,35.0
1,5,1,VX,0.0,0.0,200,1476,17,30,24.0
1,4,7,WN,0.0,0.0,85,480,16,10,-4.0
1,5,1,WN,0.0,0.0,50,159,13,35,32.0
1,4,7,EV,0.5260416666666666,0.5669613974552512,62,137,19,28,114.0
1,5,1,WN,0.0,0.5013150973172015,245,1452,5,40,9.0
1,6,2,OO,0.0,0.0,90,370,14,35,-20.0
1,7,3,DL,0.5182724252491694,0.0,188,944,8,15,22.0
1,4,7,UA,0.6486486486486487,0.0,161,985,8,0,38.0
1,3,6,DL,0.0,0.0,154,726,6,45,91.0
1,5,1,WN,0.0,0.0,60,239,16,30,2.0
1,2,5,UA,0.0,0.5013150973172015,243,1506,19,14,-24.0
1,4,7,B6,0.0,0.0,174,1129,4,19,2.0
1,2,5,EV,0.0,0.0,101,457,12,23,13.0
1,2,5,B6,0.0,0.0,85,399,15,36,-11.0
1,2,5,EV,0.0,0.0,94,427,9,11,4.0
1,4,7,MQ,0.5535870516185477,0.0,108,695,14,50,34.0
1,4,7,B6,0.5182724252491694,0.0,344,2153,19,22,44.0
1,5,1,US,0.0,0.0,145,920,8,0,-7.0
1,3,6,NK,0.5356359649122807,0.0,114,594,6,40,12.0
1,2,5,US,0.0,0.0,109,651,18,20,-17.0
1,2,5,US,0.5414123801220575,0.0,163,861,18,5,-3.0
1,7,3,AA,0.5671476137624861,0.5669613974552512,167,733,10,23,18.0
1,6,2,UA,0.0,0.0,76,236,13,13,-7.0
1,3,6,AA,0.0,0.51004702864472,175,1235,18,15,-3.0
1,4,7,AS,0.0,0.0,105,569,7,0,3.0
1,5,1,DL,0.0,0.0,70,214,9,15,-17.0
1,2,5,DL,0.5182724252491694,0.0,395,2475,8,15,30.0
1,7,3,OO,0.6024960169941582,0.0,97,391,8,53,11.0
1,1,4,B6,0.0,0.0,319,2611,7,0,-34.0
1,2,5,EV,0.0,0.0,60,170,19,50,127.0
1,3,6,EV,0.0,0.51004702864472,150,772,14,55,167.0
1,5,1,WN,0.5681016231474947,0.0,95,562,15,50,38.0
1,6,2,NK,0.0,0.51004702864472,149,731,17,31,-21.0
1,1,4,AA,0.5535870516185477,0.0,90,460,19,25,12.0
1,7,3,WN,0.0,0.0,65,236,6,0,-8.0
1,6,2,US,0.5414123801220575,0.0,94,337,18,15,130.0
1,3,6,EV,0.0,0.51004702864472,90,383,8,45,72.0
1,5,1,WN,0.5681016231474947,0.0,125,861,21,15,73.0
1,1,4,US,0.0,0.0,82,399,19,30,-18.0
1,4,7,B6,0.0,0.0,221,1249,17,36,32.0
1,4,7,DL,0.5356359649122807,0.0,114,632,21,45,44.0
1,2,5,WN,0.5260416666666666,0.0,170,1024,13,10,-3.0
1,6,2,DL,0.0,0.0,70,250,5,24,-20.0
1,2,5,US,0.0,0.0,128,808,15,40,-14.0
1,3,6,EV,0.0,0.0,99,551,8,0,-12.0
1,5,1,UA,0.0,0.0,96,414,6,0,-11.0
1,2,5,AA,0.0,0.51004702864472,165,861,17,30,13.0
1,5,1,WN,0.0,0.0,80,452,16,0,18.0
1,4,7,MQ,0.0,0.51004702864472,165,812,6,0,-1.0
1,4,7,MQ,0.5789473684210527,0.51004702864472,55,158,9,30,7.0
1,5,1,MQ,0.6091626479614204,0.0,68,296,8,50,49.0
1,6,2,AS,0.0,0.0,129,679,17,55,-4.0
1,2,5,WN,0.5681016231474947,0.5013150973172015,160,895,13,45,20.0
1,5,1,AA,0.0,0.0,315,2585,22,50,22.0
1,1,4,UA,0.0,0.0,348,2486,9,3,-6.0
1,6,2,US,0.0,0.0,92,366,12,5,5.0
1,1,4,B6,0.5182724252491694,0.0,132,636,7,45,-12.0
1,3,6,OO,0.0,0.0,85,373,16,50,66.0
1,3,6,AA,0.0,0.51004702864472,190,1061,11,25,-6.0
1,7,3,OO,0.6024960169941582,0.0,191,991,7,55,43.0
1,4,7,WN,0.0,0.0,115,577,19,15,88.0
1,1,4,DL,0.0,0.0,240,1865,23,0,-16.0
1,1,4,AA,0.0,0.5669613974552512,175,1005,17,10,2.0
1,2,5,US,0.0,0.0,127,651,8,45,0.0
1,3,6,EV,0.0,0.0,179,912,11,8,90.0
1,4,7,B6,0.0,0.0,187,1173,20,35,26.0
1,7,3,EV,0.0,0.0,73,331,10,34,-4.0
1,7,3,US,0.5671476137624861,0.0,65,214,6,0,11.0
1,5,1,WN,0.0,0.0,75,358,19,20,-5.0
1,2,5,US,0.0,0.0,73,304,15,0,-15.0
1,1,4,B6,0.0,0.0,217,1237,7,30,-25.0
1,5,1,B6,0.0,0.51004702864472,269,1562,15,0,34.0
1,4,7,AA,0.0,0.51004702864472,150,731,11,55,-11.0
1,1,4,MQ,0.5535870516185477,0.5714285714285714,108,624,7,0,10.0
1,2,5,UA,0.0,0.0,178,1085,6,53,-9.0
1,4,7,US,0.0,0.0,99,507,16,25,32.0
1,6,2,WN,0.6024960169941582,0.0,190,1452,13,5,96.0
1,7,3,EV,0.0,0.5384615384615384,122,533,7,59,19.0
1,1,4,EV,0.0,0.0,77,283,19,15,-8.0
1,5,1,EV,0.0,0.0,154,986,15,35,-17.0
1,6,2,WN,0.0,0.0,120,723,19,0,13.0
1,2,5,DL,0.5414123801220575,0.0,142,666,15,15,-21.0
1,1,4,US,0.0,0.0,79,304,11,20,-3.0
1,5,1,AA,0.0,0.51004702864472,70,224,6,40,-16.0
1,1,4,DL,0.0,0.0,158,907,6,30,-16.0
1,5,1,B6,0.0,0.0,103,541,10,47,7.0
1,3,6,AS,0.0,0.0,303,2378,8,35,10.0
1,3,6,WN,0.0,0.0,65,223,14,25,10.0
1,4,7,UA,0.0,0.0,382,2442,8,30,32.0
1,3,6,EV,0.0,0.0,53,190,21,5,1.0
1,3,6,EV,0.0,0.0,72,250,16,50,-2.0
1,3,6,MQ,0.0,0.5669613974552512,120,552,6,20,46.0
1,1,4,OO,0.0,0.5669613974552512,64,174,12,25,-1.0
1,1,4,DL,0.0,0.0,248,1927,11,47,-28.0
1,6,2,DL,0.0,0.0,120,761,15,43,-13.0
1,4,7,MQ,0.6091626479614204,0.0,183,1118,20,5,298.0
1,5,1,EV,0.6091626479614204,0.0,96,334,18,5,49.0
1,6,2,DL,0.0,0.0,79,357,21,0,69.0
1,2,5,AA,0.0,0.5669613974552512,245,1744,11,55,-3.0
1,4,7,UA,0.0,0.0,250,1634,7,15,27.0
1,5,1,WN,0.0,0.0,100,587,17,45,16.0
1,3,6,OO,0.0,0.5669613974552512,199,1250,8,1,16.0
1,4,7,B6,0.0,0.0,103,541,10,47,42.0
1,6,2,AA,0.0,0.0,82,337,12,20,-15.0
1,2,5,DL,0.0,0.5135135135135135,225,1340,10,15,-7.0
1,1,4,WN,0.0,0.0,65,255,20,25,16.0
1,2,5,AA,0.0,0.0,140,806,6,45,11.0
1,5,1,UA,0.0,0.0,122,787,19,12,12.0
1,2,5,DL,0.0,0.0,120,526,8,10,-12.0
1,5,1,AS,0.0,0.0,129,679,7,20,-10.0
1,6,2,OO,0.0,0.0,59,114,21,49,6.0
1,5,1,US,0.0,0.0,168,912,14,50,2.0
1,4,7,OO,0.5535870516185477,0.0,249,1464,6,0,-22.0
1,2,5,OO,0.0,0.0,87,252,7,0,6.0
1,3,6,AS,0.0,0.0,37,93,6,40,1.0
1,5,1,WN,0.0,0.5384615384615384,135,808,11,10,2.0
1,2,5,DL,0.0,0.0,74,271,17,38,-9.0
1,3,6,UA,0.6091626479614204,0.0,279,1739,20,37,68.0
1,5,1,US,0.0,0.0,139,872,9,50,16.0
1,5,1,OO,0.0,0.0,133,695,19,34,0.0
1,7,3,MQ,0.5535870516185477,0.8,48,140,8,0,1.0
1,4,7,WN,0.5356359649122807,0.0,80,228,18,30,31.0
1,4,7,UA,0.6024960169941582,0.0,167,967,9,0,13.0
1,6,2,EV,0.0,0.578125,104,542,12,51,-8.0
1,6,2,AA,0.0,0.51004702864472,102,551,7,13,-3.0
1,4,7,MQ,0.5671476137624861,0.0,158,764,16,10,70.0
1,3,6,WN,0.0,0.0,60,236,20,30,117.0
1,6,2,B6,0.0,0.0,165,1028,16,58,39.0
1,6,2,B6,0.5182724252491694,0.0,186,944,15,30,20.0
1,4,7,B6,0.0,0.0,153,1005,11,20,44.0
1,3,6,WN,0.0,0.0,245,1844,10,10,9.0
1,2,5,WN,0.0,0.0,315,1912,7,40,19.0
1,3,6,WN,0.0,0.0,75,283,11,45,2.0
1,1,4,WN,0.0,0.0,65,255,9,10,-6.0
1,3,6,OO,0.0,0.0,178,1269,6,50,164.0
1,1,4,DL,0.5444444444444444,0.0,106,432,8,20,-25.0
1,4,7,AA,0.5535870516185477,0.0,60,190,17,10,204.0
1,4,7,DL,0.0,0.0,102,373,9,30,-12.0
1,1,4,OO,0.0,0.0,44,119,20,57,30.0
1,3,6,DL,0.6091626479614204,0.0,92,334,15,7,42.0
1,6,2,UA,0.54375,0.5669613974552512,84,299,5,50,51.0
1,5,1,MQ,0.0,0.5909090909090909,95,431,7,55,-10.0
1,6,2,EV,0.5356359649122807,0.0,74,207,19,40,-13.0
1,4,7,EV,0.0,0.0,88,429,10,22,-7.0
1,3,6,AA,0.0,0.51004702864472,210,1192,10,5,-5.0
1,2,5,WN,0.5681016231474947,0.0,75,228,6,0,-7.0
1,3,6,DL,0.0,0.0,149,874,11,20,-6.0
1,6,2,DL,0.0,0.0,83,406,8,31,11.0
1,5,1,EV,0.5714285714285714,0.0,97,438,13,18,4.0
1,2,5,UA,0.0,0.5669613974552512,141,589,16,58,-9.0
1,4,7,AS,0.6091626479614204,0.0,424,2846,9,35,22.0
1,4,7,OO,0.0,0.0,104,599,20,0,77.0
1,1,4,NK,0.0,0.0,123,852,21,47,-5.0
1,1,4,VX,0.0,0.0,80,337,8,0,-6.0
1,6,2,MQ,0.0,0.51004702864472,140,773,7,0,-1.0
1,2,5,WN,0.0,0.0,85,486,19,15,18.0
1,1,4,US,0.0,0.0,128,735,7,0,2.0
1,7,3,WN,0.0,0.0,85,407,7,10,6.0
1,4,7,EV,0.0,0.0,57,170,13,50,-3.0
1,7,3,F9,0.5517241379310345,0.5013150973172015,93,524,6,22,-15.0
1,5,1,AA,0.0,0.51004702864472,210,1464,13,10,269.0
1,1,4,MQ,0.6091626479614204,0.0,58,224,19,55,13.0
1,3,6,DL,0.0,0.0,203,1426,6,55,-33.0
1,4,7,OO,0.0,0.0,82,358,11,45,7.0
1,5,1,UA,0.0,0.0,402,2565,17,46,-9.0
1,3,6,NK,0.5356359649122807,0.0,303,1979,18,5,-12.0
1,7,3,MQ,0.6091626479614204,0.0,92,475,9,50,58.0
1,4,7,US,0.0,0.0,81,370,16,15,-3.0
1,3,6,AA,0.5535870516185477,0.0,510,3784,10,55,106.0
1,1,4,AA,0.5182724252491694,0.0,201,1089,17,0,1.0
1,4,7,VX,0.0,0.0,85,447,19,55,-5.0
1,5,1,US,0.0,0.0,113,644,16,30,1.0
1,3,6,OO,0.6091626479614204,0.0,48,67,15,49,94.0
1,5,1,DL,0.5356359649122807,0.0,174,957,14,7,33.0
1,6,2,EV,0.5788461538461539,0.0,74,328,15,50,-28.0
1,2,5,DL,0.0,0.0,98,373,11,15,-21.0
1,3,6,AA,0.5535870516185477,0.0,145,985,9,30,24.0
1,3,6,US,0.0,0.0,280,2239,8,10,5.0
1,6,2,B6,0.5182724252491694,0.0,72,187,8,0,-17.0
1,1,4,UA,0.0,0.5013150973172015,141,862,15,21,32.0
1,6,2,UA,0.0,0.0,130,679,7,0,-14.0
1,5,1,WN,0.0,0.0,80,417,13,20,45.0
1,2,5,UA,0.6091626479614204,0.0,271,1726,18,19,-17.0
1,6,2,US,0.0,0.0,148,759,15,5,76.0
1,4,7,AS,0.0,0.0,170,909,7,35,-10.0
1,3,6,UA,0.6091626479614204,0.0,272,1723,20,50,-19.0
1,6,2,EV,0.5454545454545454,0.51004702864472,58,229,10,32,1.0
1,7,3,NK,0.0,0.0,63,197,8,25,-10.0
1,3,6,OO,0.5535870516185477,0.0,68,224,15,25,15.0
1,1,4,MQ,0.5535870516185477,0.0,63,247,21,45,28.0
1,2,5,OO,0.5166666666666667,0.5669613974552512,97,416,15,33,5.0
1,6,2,HA,0.0,0.0,50,216,6,0,1.0
1,6,2,EV,0.0,0.0,89,319,5,59,5.0
1,2,5,MQ,0.0,0.51004702864472,100,408,18,35,88.0
1,4,7,UA,0.0,0.5455043859649122,174,1065,6,0,5.0
1,2,5,US,0.0,0.0,76,366,22,9,11.0
1,4,7,DL,0.0,0.0,95,432,22,0,-8.0
1,2,5,EV,0.0,0.0,61,153,13,0,-5.0
1,6,2,WN,0.0,0.0,95,448,20,50,-2.0
1,2,5,AA,0.0,0.51004702864472,215,1217,8,35,14.0
1,4,7,WN,0.5681016231474947,0.5909090909090909,120,725,17,5,122.0
1,3,6,DL,0.5182724252491694,0.0,390,2475,17,0,173.0
1,3,6,DL,0.5356359649122807,0.0,73,237,12,0,-8.0
1,1,4,UA,0.0,0.0,129,679,16,15,3.0
1,6,2,UA,0.6091626479614204,0.0,280,1744,20,16,15.0
1,1,4,WN,0.5788461538461539,0.0,115,669,18,5,5.0
1,4,7,WN,0.0,0.5909090909090909,135,888,11,30,10.0
1,3,6,MQ,0.5454545454545454,0.51004702864472,80,404,14,20,-7.0
1,7,3,B6,0.5182724252491694,0.0,227,1598,7,30,-1.0
1,5,1,OO,0.6024960169941582,0.0,98,458,21,56,100.0
1,6,2,UA,0.0,0.0,73,236,22,35,-6.0
1,1,4,AS,0.0,0.0,352,2677,13,50,-7.0
1,4,7,EV,0.0,0.0,55,147,11,37,-5.0
1,4,7,AA,0.5535870516185477,0.0,225,1464,16,0,50.0
1,6,2,WN,0.0,0.0,95,471,8,20,64.0
1,4,7,EV,0.0,0.5669613974552512,137,642,8,33,1.0
1,6,2,WN,0.0,0.5013150973172015,180,1014,18,25,30.0
1,1,4,AS,0.0,0.0,175,1050,17,0,-12.0
1,5,1,WN,0.0,0.5387205387205387,150,1037,19,50,43.0
1,5,1,UA,0.0,0.5669613974552512,241,1723,11,9,-1.0
